,run,FolderName,Env,SampleID,Bat,Cow,Human,Unknown,Bat_std,Cow_std,Human_std,Unknown_std
0,2,Bat_1Sources_DrawNo8_r2,Bat_1Sources_DrawNo8,Bat-poo-6,0.38,0.0,0.0,0.6200000000000001,0.005138093031466,0.0,0.0,0.005138093031466
1,2,Bat_1Sources_DrawNo8_r2,Bat_1Sources_DrawNo8,Bat-poo-5,0.00955,0.0,0.0,0.99045,0.0005220153254455,0.0,0.0,0.0005220153254455
2,2,Bat_1Sources_DrawNo8_r2,Bat_1Sources_DrawNo8,Bat-poo-4,0.8453000000000002,0.0,0.0,0.1547,0.0008124038404635,0.0,0.0,0.0008124038404635
3,2,Bat_1Sources_DrawNo8_r2,Bat_1Sources_DrawNo8,Bat-poo-C,0.0490499999999999,0.0,0.0,0.95095,0.0022852789764052,0.0,0.0,0.0022852789764052
0,3,Bat_1Sources_DrawNo8_r3,Bat_1Sources_DrawNo8,Bat-poo-6,0.38245,5e-05,0.0,0.6175,0.0046661011562116,0.00015,0.0,0.004674398357008
1,3,Bat_1Sources_DrawNo8_r3,Bat_1Sources_DrawNo8,Bat-poo-5,0.0093499999999999,0.0,0.0,0.99065,0.0007433034373659,0.0,0.0,0.0007433034373659
2,3,Bat_1Sources_DrawNo8_r3,Bat_1Sources_DrawNo8,Bat-poo-4,0.8453000000000002,0.0,0.0,0.1547,0.0007483314773547,0.0,0.0,0.0007483314773547
3,3,Bat_1Sources_DrawNo8_r3,Bat_1Sources_DrawNo8,Bat-poo-C,0.0490499999999999,5e-05,0.0,0.9509,0.0018227726133558,0.00015,0.0,0.0018275666882497
0,4,Bat_1Sources_DrawNo8_r4,Bat_1Sources_DrawNo8,Bat-poo-6,0.3803499999999999,0.0,0.0,0.61965,0.0056526542438044,0.0,0.0,0.0056526542438044
1,4,Bat_1Sources_DrawNo8_r4,Bat_1Sources_DrawNo8,Bat-poo-5,0.0094999999999999,0.0,0.0,0.9905,0.0007416198487095,0.0,0.0,0.0007416198487095
2,4,Bat_1Sources_DrawNo8_r4,Bat_1Sources_DrawNo8,Bat-poo-4,0.8452000000000002,0.0,0.0,0.1548,0.0006403124237432,0.0,0.0,0.0006403124237432
3,4,Bat_1Sources_DrawNo8_r4,Bat_1Sources_DrawNo8,Bat-poo-C,0.0489499999999999,0.0,0.0,0.9510499999999998,0.0011715374513859,0.0,0.0,0.0011715374513859
0,5,Bat_1Sources_DrawNo8_r5,Bat_1Sources_DrawNo8,Bat-poo-6,0.381,5e-05,0.0,0.61895,0.0058137767414994,0.00015,0.0,0.005867069114984
1,5,Bat_1Sources_DrawNo8_r5,Bat_1Sources_DrawNo8,Bat-poo-5,0.0098,0.0,0.0,0.9902,0.0004582575694955,0.0,0.0,0.0004582575694955
2,5,Bat_1Sources_DrawNo8_r5,Bat_1Sources_DrawNo8,Bat-poo-4,0.8452,0.0,0.0,0.1548,0.0004582575694955,0.0,0.0,0.0004582575694955
3,5,Bat_1Sources_DrawNo8_r5,Bat_1Sources_DrawNo8,Bat-poo-C,0.0494499999999999,0.0,0.0,0.95055,0.0016650825805346,0.0,0.0,0.0016650825805346
0,1,Bat_1Sources_DrawNo9_r1,Bat_1Sources_DrawNo9,Bat-poo-6,0.3814499999999999,0.0,0.0,0.6185499999999999,0.0066837489480081,0.0,0.0,0.0066837489480081
1,1,Bat_1Sources_DrawNo9_r1,Bat_1Sources_DrawNo9,Bat-poo-5,0.0127,0.0,0.0,0.9873,0.0022383029285599,0.0,0.0,0.0022383029285599
2,1,Bat_1Sources_DrawNo9_r1,Bat_1Sources_DrawNo9,Bat-poo-C,0.0523,0.0,0.0,0.9477,0.002063976744055,0.0,0.0,0.002063976744055
3,1,Bat_1Sources_DrawNo9_r1,Bat_1Sources_DrawNo9,Bat-poo-3,0.972,0.0,0.0,0.028,0.0006324555320336,0.0,0.0,0.0006324555320336
0,2,Bat_1Sources_DrawNo9_r2,Bat_1Sources_DrawNo9,Bat-poo-6,0.3781,0.0,0.0,0.6219000000000001,0.0057436921923097,0.0,0.0,0.0057436921923097
1,2,Bat_1Sources_DrawNo9_r2,Bat_1Sources_DrawNo9,Bat-poo-5,0.01245,5e-05,0.0,0.9875000000000002,0.0015724185193516,0.00015,0.0,0.0015811388300842
2,2,Bat_1Sources_DrawNo9_r2,Bat_1Sources_DrawNo9,Bat-poo-C,0.0514,0.0,0.0,0.9486,0.0019078784028338,0.0,0.0,0.0019078784028338
3,2,Bat_1Sources_DrawNo9_r2,Bat_1Sources_DrawNo9,Bat-poo-3,0.972,0.0,0.0,0.028,0.0004472135954999,0.0,0.0,0.0004472135954999
0,3,Bat_1Sources_DrawNo9_r3,Bat_1Sources_DrawNo9,Bat-poo-6,0.3827,0.0,0.0,0.6173000000000001,0.0071351243857412,0.0,0.0,0.0071351243857412
1,3,Bat_1Sources_DrawNo9_r3,Bat_1Sources_DrawNo9,Bat-poo-5,0.0123999999999999,0.0,0.0,0.9876,0.0023323807579381,0.0,0.0,0.0023323807579381
2,3,Bat_1Sources_DrawNo9_r3,Bat_1Sources_DrawNo9,Bat-poo-C,0.0519,5e-05,0.0,0.94805,0.0019849433241279,0.00015,0.0,0.002018043607061
3,3,Bat_1Sources_DrawNo9_r3,Bat_1Sources_DrawNo9,Bat-poo-3,0.9718,0.0,0.0,0.0282,0.0010535653752852,0.0,0.0,0.0010535653752852
0,4,Bat_1Sources_DrawNo9_r4,Bat_1Sources_DrawNo9,Bat-poo-6,0.3812,0.0,0.0,0.6188,0.0057541289523263,0.0,0.0,0.0057541289523263
1,4,Bat_1Sources_DrawNo9_r4,Bat_1Sources_DrawNo9,Bat-poo-5,0.0121999999999999,0.0,0.0,0.9878,0.0010295630140987,0.0,0.0,0.0010295630140987
2,4,Bat_1Sources_DrawNo9_r4,Bat_1Sources_DrawNo9,Bat-poo-C,0.0517,0.0,0.0,0.9483,0.0019261360284258,0.0,0.0,0.0019261360284258
3,4,Bat_1Sources_DrawNo9_r4,Bat_1Sources_DrawNo9,Bat-poo-3,0.9719,5.000000000000001e-05,0.0,0.02805,0.0007681145747868,0.00015,0.0,0.0007889866919029
0,5,Bat_1Sources_DrawNo9_r5,Bat_1Sources_DrawNo9,Bat-poo-6,0.3812,5e-05,0.0,0.6187500000000001,0.0060423505360083,0.00015,0.0,0.0061491869381244
1,5,Bat_1Sources_DrawNo9_r5,Bat_1Sources_DrawNo9,Bat-poo-5,0.0128,0.0,0.0,0.9872,0.0013266499161421,0.0,0.0,0.0013266499161421
2,5,Bat_1Sources_DrawNo9_r5,Bat_1Sources_DrawNo9,Bat-poo-C,0.0523499999999999,0.0,0.0,0.94765,0.0026462237244798,0.0,0.0,0.0026462237244798
3,5,Bat_1Sources_DrawNo9_r5,Bat_1Sources_DrawNo9,Bat-poo-3,0.9723,0.0,0.0,0.0277,0.0004582575694955,0.0,0.0,0.0004582575694955
0,1,Bat_1Sources_DrawNo10_r1,Bat_1Sources_DrawNo10,Bat-poo-5,0.0073,0.0,0.0,0.9927,0.001552417469626,0.0,0.0,0.001552417469626
1,1,Bat_1Sources_DrawNo10_r1,Bat_1Sources_DrawNo10,Bat-poo-4,0.8217000000000001,5.000000000000001e-05,0.0,0.1782499999999999,0.0007810249675906,0.00015,0.0,0.00075
2,1,Bat_1Sources_DrawNo10_r1,Bat_1Sources_DrawNo10,Bat-poo-C,0.1335,0.0,0.0,0.8664999999999999,0.0019493588689617,0.0,0.0,0.0019493588689617
3,1,Bat_1Sources_DrawNo10_r1,Bat_1Sources_DrawNo10,Bat-poo-3,0.9327999999999996,0.0,0.0,0.0672,0.0002449489742783,0.0,0.0,0.0002449489742783
0,2,Bat_1Sources_DrawNo10_r2,Bat_1Sources_DrawNo10,Bat-poo-5,0.00735,5e-05,0.0,0.9926,0.0014671400751121,0.00015,0.0,0.0014966629547095
1,2,Bat_1Sources_DrawNo10_r2,Bat_1Sources_DrawNo10,Bat-poo-4,0.8218,0.0,0.0,0.1782,0.0008124038404636,0.0,0.0,0.0008124038404635
2,2,Bat_1Sources_DrawNo10_r2,Bat_1Sources_DrawNo10,Bat-poo-C,0.1343,5e-05,0.0,0.8656499999999999,0.0014352700094407,0.00015,0.0,0.0013610657588816
3,2,Bat_1Sources_DrawNo10_r2,Bat_1Sources_DrawNo10,Bat-poo-3,0.9326,0.00015,0.0,0.0672499999999999,0.000435889894354,0.0003201562118716,0.0,0.00025
0,3,Bat_1Sources_DrawNo10_r3,Bat_1Sources_DrawNo10,Bat-poo-5,0.00715,0.0001,0.0,0.9927499999999998,0.00183098334236,0.0003,0.0,0.0018741664813991
1,3,Bat_1Sources_DrawNo10_r3,Bat_1Sources_DrawNo10,Bat-poo-4,0.8212999999999999,0.0,0.0,0.1787,0.0005099019513592,0.0,0.0,0.0005099019513592
2,3,Bat_1Sources_DrawNo10_r3,Bat_1Sources_DrawNo10,Bat-poo-C,0.13425,0.0,0.0,0.86575,0.00126984250992,0.0,0.0,0.00126984250992
3,3,Bat_1Sources_DrawNo10_r3,Bat_1Sources_DrawNo10,Bat-poo-3,0.9327,0.00015,0.0,0.06715,0.0005099019513592,0.0002291287847477,0.0,0.00045
0,4,Bat_1Sources_DrawNo10_r4,Bat_1Sources_DrawNo10,Bat-poo-5,0.00745,5e-05,0.0,0.9925,0.0020056171120131,0.00015,0.0,0.0019104973174542
1,4,Bat_1Sources_DrawNo10_r4,Bat_1Sources_DrawNo10,Bat-poo-4,0.82135,5e-05,0.0,0.1786,0.000502493781056,0.00015,0.0,0.0005385164807134
2,4,Bat_1Sources_DrawNo10_r4,Bat_1Sources_DrawNo10,Bat-poo-C,0.13425,0.0,0.0,0.86575,0.0017642278764377,0.0,0.0,0.0017642278764377
3,4,Bat_1Sources_DrawNo10_r4,Bat_1Sources_DrawNo10,Bat-poo-3,0.93295,5e-05,0.0,0.067,0.0004153311931458,0.00015,0.0,0.0003162277660168
0,5,Bat_1Sources_DrawNo10_r5,Bat_1Sources_DrawNo10,Bat-poo-5,0.0075,0.0,0.0,0.9925,0.001378404875209,0.0,0.0,0.001378404875209
1,5,Bat_1Sources_DrawNo10_r5,Bat_1Sources_DrawNo10,Bat-poo-4,0.8218,5.000000000000001e-05,0.0,0.1781499999999999,0.0005999999999999,0.00015,0.0,0.00055
2,5,Bat_1Sources_DrawNo10_r5,Bat_1Sources_DrawNo10,Bat-poo-C,0.1326,0.0,0.0,0.8674,0.0021886068628239,0.0,0.0,0.0021886068628239
3,5,Bat_1Sources_DrawNo10_r5,Bat_1Sources_DrawNo10,Bat-poo-3,0.93275,0.0001,0.0,0.06715,0.0004031128874149,0.0002,0.0,0.0003905124837953
0,1,Bat_2Sources_DrawNo1_r1,Bat_2Sources_DrawNo1,Bat-poo-6,0.50635,0.0,0.0,0.49365,0.0184838442971152,0.0,0.0,0.0184838442971152
1,1,Bat_2Sources_DrawNo1_r1,Bat_2Sources_DrawNo1,Bat-poo-5,0.0358499999999999,0.0,0.0,0.96415,0.0044161634933503,0.0,0.0,0.0044161634933503
2,1,Bat_2Sources_DrawNo1_r1,Bat_2Sources_DrawNo1,Bat-poo-4,0.8551,0.0,0.0,0.1448999999999999,0.0013747727084867,0.0,0.0,0.0013747727084867
0,2,Bat_2Sources_DrawNo1_r2,Bat_2Sources_DrawNo1,Bat-poo-6,0.4822499999999999,5.000000000000001e-05,0.0,0.5176999999999999,0.0084535495503368,0.00015,0.0,0.0085621259042366
1,2,Bat_2Sources_DrawNo1_r2,Bat_2Sources_DrawNo1,Bat-poo-5,0.0368499999999999,0.0,0.0,0.9631500000000004,0.0031862987932709,0.0,0.0,0.0031862987932709
2,2,Bat_2Sources_DrawNo1_r2,Bat_2Sources_DrawNo1,Bat-poo-4,0.85925,0.0,0.0,0.14075,0.0011236102527121,0.0,0.0,0.0011236102527122
0,3,Bat_2Sources_DrawNo1_r3,Bat_2Sources_DrawNo1,Bat-poo-6,0.5132999999999999,0.0,0.0,0.4867,0.0144813673387563,0.0,0.0,0.0144813673387563
1,3,Bat_2Sources_DrawNo1_r3,Bat_2Sources_DrawNo1,Bat-poo-5,0.0364,0.0,0.0,0.9636,0.0028879058156387,0.0,0.0,0.0028879058156387
2,3,Bat_2Sources_DrawNo1_r3,Bat_2Sources_DrawNo1,Bat-poo-4,0.85635,0.0,0.0,0.14365,0.0023135470602518,0.0,0.0,0.0023135470602518
0,4,Bat_2Sources_DrawNo1_r4,Bat_2Sources_DrawNo1,Bat-poo-6,0.46055,0.0,0.0,0.53945,0.0138427779004071,0.0,0.0,0.0138427779004071
1,4,Bat_2Sources_DrawNo1_r4,Bat_2Sources_DrawNo1,Bat-poo-5,0.0360499999999999,0.0,0.0,0.9639500000000002,0.002252221125911,0.0,0.0,0.002252221125911
2,4,Bat_2Sources_DrawNo1_r4,Bat_2Sources_DrawNo1,Bat-poo-4,0.8599499999999999,0.0,0.0,0.14005,0.0009604686356149,0.0,0.0,0.0009604686356149
0,5,Bat_2Sources_DrawNo1_r5,Bat_2Sources_DrawNo1,Bat-poo-6,0.4834499999999999,0.0,0.0,0.5165500000000001,0.0091417996040167,0.0,0.0,0.0091417996040167
1,5,Bat_2Sources_DrawNo1_r5,Bat_2Sources_DrawNo1,Bat-poo-5,0.037,5e-05,0.0,0.96295,0.0034568772034887,0.00015,0.0,0.0034091787867461
2,5,Bat_2Sources_DrawNo1_r5,Bat_2Sources_DrawNo1,Bat-poo-4,0.8593,0.0,0.0,0.1407,0.001004987562112,0.0,0.0,0.001004987562112
0,1,Bat_2Sources_DrawNo2_r1,Bat_2Sources_DrawNo2,Bat-poo-6,0.4925499999999999,5e-05,0.0,0.5074,0.0082778318417324,0.00015,0.0,0.0082668010741761
1,1,Bat_2Sources_DrawNo2_r1,Bat_2Sources_DrawNo2,Bat-poo-5,0.0382,0.0,0.0,0.9618,0.0051293274412928,0.0,0.0,0.0051293274412928
2,1,Bat_2Sources_DrawNo2_r1,Bat_2Sources_DrawNo2,Bat-poo-4,0.8594999999999999,5.000000000000001e-05,0.0,0.14045,0.0009746794344808,0.00015,0.0,0.0009069178573608
0,2,Bat_2Sources_DrawNo2_r2,Bat_2Sources_DrawNo2,Bat-poo-6,0.45905,0.0001,0.0,0.5408499999999999,0.0140311261130388,0.0002,0.0,0.01405
1,2,Bat_2Sources_DrawNo2_r2,Bat_2Sources_DrawNo2,Bat-poo-5,0.03515,0.0,0.0,0.96485,0.0034788647573597,0.0,0.0,0.0034788647573597
2,2,Bat_2Sources_DrawNo2_r2,Bat_2Sources_DrawNo2,Bat-poo-4,0.85625,0.0001,0.0,0.14365,0.0004609772228646,0.0002,0.0,0.00045
0,3,Bat_2Sources_DrawNo2_r3,Bat_2Sources_DrawNo2,Bat-poo-6,0.4682,5e-05,0.0,0.53175,0.0136146979400939,0.00015,0.0,0.0135374480608421
1,3,Bat_2Sources_DrawNo2_r3,Bat_2Sources_DrawNo2,Bat-poo-5,0.03485,0.0,0.0,0.9651499999999998,0.0028200177304407,0.0,0.0,0.0028200177304407
2,3,Bat_2Sources_DrawNo2_r3,Bat_2Sources_DrawNo2,Bat-poo-4,0.85835,5e-05,0.0,0.1415999999999999,0.0009233092656309,0.00015,0.0,0.0008888194417315
0,4,Bat_2Sources_DrawNo2_r4,Bat_2Sources_DrawNo2,Bat-poo-6,0.4635000000000001,0.0,0.0,0.5365,0.0091815031449104,0.0,0.0,0.0091815031449104
1,4,Bat_2Sources_DrawNo2_r4,Bat_2Sources_DrawNo2,Bat-poo-5,0.0378,0.0,0.0,0.9622,0.0031874754901018,0.0,0.0,0.0031874754901018
2,4,Bat_2Sources_DrawNo2_r4,Bat_2Sources_DrawNo2,Bat-poo-4,0.8601000000000001,5e-05,0.0,0.13985,0.00113578166916,0.00015,0.0,0.0011629703349612
0,5,Bat_2Sources_DrawNo2_r5,Bat_2Sources_DrawNo2,Bat-poo-6,0.49785,0.0,0.0,0.50215,0.0081855054822533,0.0,0.0,0.0081855054822533
1,5,Bat_2Sources_DrawNo2_r5,Bat_2Sources_DrawNo2,Bat-poo-5,0.03505,0.0,0.0,0.96495,0.0037178622890042,0.0,0.0,0.0037178622890042
2,5,Bat_2Sources_DrawNo2_r5,Bat_2Sources_DrawNo2,Bat-poo-4,0.8575000000000002,0.0,0.0,0.1425,0.0006708203932499,0.0,0.0,0.0006708203932499
0,1,Bat_2Sources_DrawNo3_r1,Bat_2Sources_DrawNo3,Bat-poo-6,0.3578,0.0001,0.0,0.6420999999999999,0.0080504658250314,0.0002,0.0,0.0080274528961557
1,1,Bat_2Sources_DrawNo3_r1,Bat_2Sources_DrawNo3,Bat-poo-4,0.8686,0.0,0.0,0.1314,0.00113578166916,0.0,0.0,0.00113578166916
2,1,Bat_2Sources_DrawNo3_r1,Bat_2Sources_DrawNo3,Bat-poo-C,0.0598999999999999,0.0,0.0,0.9400999999999998,0.0039924929555354,0.0,0.0,0.0039924929555354
0,2,Bat_2Sources_DrawNo3_r2,Bat_2Sources_DrawNo3,Bat-poo-6,0.3514499999999999,0.0001,0.0,0.6484500000000001,0.0044522466238967,0.0002,0.0,0.0044913806340589
1,2,Bat_2Sources_DrawNo3_r2,Bat_2Sources_DrawNo3,Bat-poo-4,0.8685500000000002,0.0,0.0,0.13145,0.0006873863542433,0.0,0.0,0.0006873863542433
2,2,Bat_2Sources_DrawNo3_r2,Bat_2Sources_DrawNo3,Bat-poo-C,0.05835,0.0,0.0,0.94165,0.0061361632963929,0.0,0.0,0.0061361632963929
0,3,Bat_2Sources_DrawNo3_r3,Bat_2Sources_DrawNo3,Bat-poo-6,0.35265,0.0,0.0,0.6473500000000001,0.0031148836254345,0.0,0.0,0.0031148836254344
1,3,Bat_2Sources_DrawNo3_r3,Bat_2Sources_DrawNo3,Bat-poo-4,0.8675499999999999,0.0001,0.0,0.13235,0.0006103277807866,0.0002,0.0,0.0006726812023536
2,3,Bat_2Sources_DrawNo3_r3,Bat_2Sources_DrawNo3,Bat-poo-C,0.05975,0.0,0.0,0.9402499999999998,0.0023048861143232,0.0,0.0,0.0023048861143232
0,4,Bat_2Sources_DrawNo3_r4,Bat_2Sources_DrawNo3,Bat-poo-6,0.3668,0.0,0.0,0.6332000000000001,0.0057454329688892,0.0,0.0,0.0057454329688892
1,4,Bat_2Sources_DrawNo3_r4,Bat_2Sources_DrawNo3,Bat-poo-4,0.8679500000000001,0.0,0.0,0.13205,0.0012932517156377,0.0,0.0,0.0012932517156377
2,4,Bat_2Sources_DrawNo3_r4,Bat_2Sources_DrawNo3,Bat-poo-C,0.063,0.0,0.0,0.937,0.0054129474410897,0.0,0.0,0.0054129474410897
0,5,Bat_2Sources_DrawNo3_r5,Bat_2Sources_DrawNo3,Bat-poo-6,0.35835,0.0,0.0,0.64165,0.0048890183063678,0.0,0.0,0.0048890183063678
1,5,Bat_2Sources_DrawNo3_r5,Bat_2Sources_DrawNo3,Bat-poo-4,0.8657,0.0,0.0,0.1343,0.0008717797887081,0.0,0.0,0.0008717797887081
2,5,Bat_2Sources_DrawNo3_r5,Bat_2Sources_DrawNo3,Bat-poo-C,0.0619,5e-05,0.0,0.9380500000000002,0.0025573423705088,0.00015,0.0,0.0025144581921359
0,1,Bat_2Sources_DrawNo4_r1,Bat_2Sources_DrawNo4,Bat-poo-5,0.0096999999999999,0.0,0.0,0.9902999999999998,0.0008717797887081,0.0,0.0,0.0008717797887081
1,1,Bat_2Sources_DrawNo4_r1,Bat_2Sources_DrawNo4,Bat-poo-C,0.13435,5e-05,0.0,0.8656,0.0038603756293915,0.00015,0.0,0.0038587562763149
2,1,Bat_2Sources_DrawNo4_r1,Bat_2Sources_DrawNo4,Bat-poo-3,0.9874,0.00015,0.0,0.01245,0.001356465996625,0.0002291287847477,0.0,0.0012932517156377
0,2,Bat_2Sources_DrawNo4_r2,Bat_2Sources_DrawNo4,Bat-poo-5,0.0099999999999999,5e-05,0.0,0.98995,0.0015811388300841,0.00015,0.0,0.0015402921800749
1,2,Bat_2Sources_DrawNo4_r2,Bat_2Sources_DrawNo4,Bat-poo-C,0.1379,0.0,0.0,0.8621000000000001,0.0032924155266308,0.0,0.0,0.0032924155266308
2,2,Bat_2Sources_DrawNo4_r2,Bat_2Sources_DrawNo4,Bat-poo-3,0.9885000000000002,5e-05,0.0,0.0114499999999999,0.0005477225575051,0.00015,0.0,0.0004716990566028
0,3,Bat_2Sources_DrawNo4_r3,Bat_2Sources_DrawNo4,Bat-poo-5,0.0108999999999999,5e-05,0.0,0.98905,0.001044030650891,0.00015,0.0,0.0010111874208078
1,3,Bat_2Sources_DrawNo4_r3,Bat_2Sources_DrawNo4,Bat-poo-C,0.13505,0.0,0.0,0.86495,0.0039016022349798,0.0,0.0,0.0039016022349798
2,3,Bat_2Sources_DrawNo4_r3,Bat_2Sources_DrawNo4,Bat-poo-3,0.97245,0.0,0.0,0.02755,0.00299541316015,0.0,0.0,0.00299541316015
0,4,Bat_2Sources_DrawNo4_r4,Bat_2Sources_DrawNo4,Bat-poo-5,0.0105999999999999,0.0,0.0,0.9894,0.0010677078252031,0.0,0.0,0.0010677078252031
1,4,Bat_2Sources_DrawNo4_r4,Bat_2Sources_DrawNo4,Bat-poo-C,0.1379,0.0,0.0,0.8621000000000001,0.0028792360097775,0.0,0.0,0.0028792360097776
2,4,Bat_2Sources_DrawNo4_r4,Bat_2Sources_DrawNo4,Bat-poo-3,0.98875,0.0,0.0,0.0112499999999999,0.0003354101966249,0.0,0.0,0.0003354101966249
0,5,Bat_2Sources_DrawNo4_r5,Bat_2Sources_DrawNo4,Bat-poo-5,0.0106999999999999,5e-05,0.0,0.98925,0.0012489995996796,0.00015,0.0,0.0011884864324004
1,5,Bat_2Sources_DrawNo4_r5,Bat_2Sources_DrawNo4,Bat-poo-C,0.13775,0.0,0.0,0.8622499999999998,0.0039067249711235,0.0,0.0,0.0039067249711235
2,5,Bat_2Sources_DrawNo4_r5,Bat_2Sources_DrawNo4,Bat-poo-3,0.9885000000000002,5e-05,0.0,0.0114499999999999,0.0007071067811865,0.00015,0.0,0.00065
0,1,Bat_2Sources_DrawNo5_r1,Bat_2Sources_DrawNo5,Bat-poo-6,0.4612,0.0001,0.0,0.5387000000000001,0.0091082380293885,0.0002,0.0,0.0090972523324353
1,1,Bat_2Sources_DrawNo5_r1,Bat_2Sources_DrawNo5,Bat-poo-5,0.0418,5e-05,0.0,0.9581499999999998,0.0057801384066473,0.00015,0.0,0.0057751623353807
2,1,Bat_2Sources_DrawNo5_r1,Bat_2Sources_DrawNo5,Bat-poo-3,0.9575,0.0,0.0,0.0424999999999999,0.0004472135954999,0.0,0.0,0.0004472135954999
0,2,Bat_2Sources_DrawNo5_r2,Bat_2Sources_DrawNo5,Bat-poo-6,0.47335,5e-05,0.0,0.5266,0.0090167898944136,0.00015,0.0,0.0091400218818118
1,2,Bat_2Sources_DrawNo5_r2,Bat_2Sources_DrawNo5,Bat-poo-5,0.0426999999999999,5e-05,0.0,0.95725,0.0040755367744629,0.00015,0.0,0.0040697051490249
2,2,Bat_2Sources_DrawNo5_r2,Bat_2Sources_DrawNo5,Bat-poo-3,0.95755,0.0,0.0,0.0424499999999999,0.0004153311931459,0.0,0.0,0.0004153311931459
0,3,Bat_2Sources_DrawNo5_r3,Bat_2Sources_DrawNo5,Bat-poo-6,0.4605499999999999,0.0001,0.0,0.53935,0.018716904124347,0.0002,0.0,0.0187016710483314
1,3,Bat_2Sources_DrawNo5_r3,Bat_2Sources_DrawNo5,Bat-poo-5,0.0436499999999999,0.0,0.0,0.95635,0.0028727164844446,0.0,0.0,0.0028727164844446
2,3,Bat_2Sources_DrawNo5_r3,Bat_2Sources_DrawNo5,Bat-poo-3,0.9574,5e-05,0.0,0.0425499999999999,0.0006244997998398,0.00015,0.0,0.00056789083458
0,4,Bat_2Sources_DrawNo5_r4,Bat_2Sources_DrawNo5,Bat-poo-6,0.45705,0.0001,0.0,0.54285,0.0077183223565746,0.0002,0.0,0.0076682788160055
1,4,Bat_2Sources_DrawNo5_r4,Bat_2Sources_DrawNo5,Bat-poo-5,0.0402,0.0,0.0,0.9598,0.0027037011669191,0.0,0.0,0.0027037011669191
2,4,Bat_2Sources_DrawNo5_r4,Bat_2Sources_DrawNo5,Bat-poo-3,0.989,0.0,0.0,0.0109999999999999,0.0004999999999999,0.0,0.0,0.0004999999999999
0,5,Bat_2Sources_DrawNo5_r5,Bat_2Sources_DrawNo5,Bat-poo-6,0.4744499999999999,0.0,0.0,0.5255500000000001,0.0178331853576415,0.0,0.0,0.0178331853576415
1,5,Bat_2Sources_DrawNo5_r5,Bat_2Sources_DrawNo5,Bat-poo-5,0.0397499999999999,0.0,0.0,0.96025,0.0045730186966597,0.0,0.0,0.0045730186966597
2,5,Bat_2Sources_DrawNo5_r5,Bat_2Sources_DrawNo5,Bat-poo-3,0.9891,0.0,0.0,0.0108999999999999,0.0005385164807134,0.0,0.0,0.0005385164807134
0,1,Bat_2Sources_DrawNo6_r1,Bat_2Sources_DrawNo6,Bat-poo-6,0.376,0.0,0.0,0.624,0.0063914004725099,0.0,0.0,0.0063914004725098
1,1,Bat_2Sources_DrawNo6_r1,Bat_2Sources_DrawNo6,Bat-poo-5,0.0102999999999999,5e-05,0.0,0.98965,0.0009797958971132,0.00015,0.0,0.0009759610647971
2,1,Bat_2Sources_DrawNo6_r1,Bat_2Sources_DrawNo6,Bat-poo-C,0.05055,0.0,0.0,0.94945,0.0018768324379123,0.0,0.0,0.0018768324379123
0,2,Bat_2Sources_DrawNo6_r2,Bat_2Sources_DrawNo6,Bat-poo-6,0.38875,5e-05,0.0,0.6112,0.0068638546021896,0.00015,0.0,0.0068454364360499
1,2,Bat_2Sources_DrawNo6_r2,Bat_2Sources_DrawNo6,Bat-poo-5,0.0113499999999999,5e-05,0.0,0.9886,0.00145,0.00015,0.0,0.0014456832294801
2,2,Bat_2Sources_DrawNo6_r2,Bat_2Sources_DrawNo6,Bat-poo-C,0.0514,5e-05,0.0,0.94855,0.0021071307505705,0.00015,0.0,0.0020910523666326
0,3,Bat_2Sources_DrawNo6_r3,Bat_2Sources_DrawNo6,Bat-poo-6,0.3764,0.0,0.0,0.6236,0.0034481879299133,0.0,0.0,0.0034481879299133
1,3,Bat_2Sources_DrawNo6_r3,Bat_2Sources_DrawNo6,Bat-poo-5,0.0111,5e-05,0.0,0.98885,0.0014282856857085,0.00015,0.0,0.0014150971698085
2,3,Bat_2Sources_DrawNo6_r3,Bat_2Sources_DrawNo6,Bat-poo-C,0.0503499999999999,0.0,0.0,0.94965,0.002693046601899,0.0,0.0,0.002693046601899
0,4,Bat_2Sources_DrawNo6_r4,Bat_2Sources_DrawNo6,Bat-poo-6,0.39205,5e-05,0.0,0.6079000000000001,0.004303777410601,0.00015,0.0,0.004247352116319
1,4,Bat_2Sources_DrawNo6_r4,Bat_2Sources_DrawNo6,Bat-poo-5,0.0103499999999999,0.0,0.0,0.98965,0.0007433034373659,0.0,0.0,0.0007433034373659
2,4,Bat_2Sources_DrawNo6_r4,Bat_2Sources_DrawNo6,Bat-poo-C,0.0509,0.0,0.0,0.9491,0.0017999999999999,0.0,0.0,0.0017999999999999
0,5,Bat_2Sources_DrawNo6_r5,Bat_2Sources_DrawNo6,Bat-poo-6,0.3799499999999999,0.0,0.0,0.6200500000000002,0.0041379342672401,0.0,0.0,0.0041379342672401
1,5,Bat_2Sources_DrawNo6_r5,Bat_2Sources_DrawNo6,Bat-poo-5,0.0103999999999999,0.0,0.0,0.9896,0.0008602325267042,0.0,0.0,0.0008602325267042
2,5,Bat_2Sources_DrawNo6_r5,Bat_2Sources_DrawNo6,Bat-poo-C,0.0504,0.0,0.0,0.9496,0.0014628738838327,0.0,0.0,0.0014628738838327
